Holdout,True Effect Size,Theoretical Alpha,Theoretical Beta,Sample Budget,Repetition,Seed,True Positive,False Positive,True Negative,False Negative,Average True Positive Samples,Simulated Alpha,Simulated Beta
0,0.5,1.0,0.8,200,9,1687046167,1000,1000,0,0,100.0,1.0,1.0
0,0.5,1.0,0.8,500,0,2600168731,1000,1000,0,0,100.0,1.0,1.0
0,0.5,1.0,0.8,500,1,1214254672,1000,1000,0,0,100.0,1.0,1.0
0,0.5,1.0,0.8,500,2,1352880002,1000,1000,0,0,100.0,1.0,1.0
0,0.5,1.0,0.8,500,3,1488237862,1000,1000,0,0,100.0,1.0,1.0
0,0.5,1.0,0.8,500,4,146647033,1000,1000,0,0,100.0,1.0,1.0
0,0.5,1.0,0.8,500,5,2421564331,1000,1000,0,0,100.0,1.0,1.0
0,0.5,1.0,0.8,500,6,1810947502,1000,1000,0,0,100.0,1.0,1.0
0,0.5,1.0,0.8,500,7,3833725208,1000,1000,0,0,100.0,1.0,1.0
0,0.5,1.0,0.8,500,8,1649067480,1000,1000,0,0,100.0,1.0,1.0
0,0.5,1.0,0.8,500,9,3116327008,1000,1000,0,0,100.0,1.0,1.0
0,0.5,1.0,0.8,1000,0,2744769054,1000,1000,0,0,100.0,1.0,1.0
0,0.5,1.0,0.8,1000,1,3304506764,1000,1000,0,0,100.0,1.0,1.0
0,0.5,1.0,0.8,1000,2,2297989393,1000,1000,0,0,100.0,1.0,1.0
0,0.5,1.0,0.8,1000,3,3599140278,1000,1000,0,0,100.0,1.0,1.0
0,0.5,1.0,0.8,1000,4,2656947343,1000,1000,0,0,100.0,1.0,1.0
0,0.5,1.0,0.8,1000,5,3168339315,1000,1000,0,0,100.0,1.0,1.0
0,0.5,1.0,0.8,1000,6,2104429640,1000,1000,0,0,100.0,1.0,1.0
0,0.5,1.0,0.8,1000,7,1152839137,1000,1000,0,0,100.0,1.0,1.0
0,0.5,1.0,0.8,1000,8,1215580752,1000,1000,0,0,100.0,1.0,1.0
0,0.5,1.0,0.8,1000,9,3992918527,1000,1000,0,0,100.0,1.0,1.0
1,0.1,0.001,0.8,200,0,4088154078,1,0,1000,999,100.0,0.0,0.001
1,0.1,0.001,0.8,200,1,2952625479,0,0,1000,1000,,0.0,0.0
1,0.1,0.001,0.8,200,2,3530127585,2,0,1000,998,187.5,0.0,0.002
1,0.1,0.001,0.8,200,3,4191712942,3,0,1000,997,158.33333333333334,0.0,0.003
1,0.1,0.001,0.8,200,4,3558928442,1,0,1000,999,175.0,0.0,0.001
1,0.1,0.001,0.8,200,5,1113732691,0,0,1000,1000,,0.0,0.0
1,0.1,0.001,0.8,200,6,210327,2,0,1000,998,125.0,0.0,0.002
1,0.1,0.001,0.8,200,7,1146756653,0,0,1000,1000,,0.0,0.0
1,0.1,0.001,0.8,200,8,3419275982,1,0,1000,999,200.0,0.0,0.001
1,0.1,0.001,0.8,200,9,1495142025,1,0,1000,999,150.0,0.0,0.001
1,0.1,0.001,0.8,500,0,2662885830,18,0,1000,982,405.55555555555554,0.0,0.018
1,0.1,0.001,0.8,500,1,2433554055,16,0,1000,984,456.25,0.0,0.016
1,0.1,0.001,0.8,500,2,64020420,16,0,1000,984,437.5,0.0,0.016
1,0.1,0.001,0.8,500,3,1909718851,12,0,1000,988,458.3333333333333,0.0,0.012
1,0.1,0.001,0.8,500,4,997446899,22,0,1000,978,450.0,0.0,0.022
1,0.1,0.001,0.8,500,5,912375190,20,0,1000,980,405.0,0.0,0.02
1,0.1,0.001,0.8,500,6,4040154926,16,0,1000,984,418.75,0.0,0.016
1,0.1,0.001,0.8,500,7,2341645399,18,0,1000,982,427.77777777777777,0.0,0.018
1,0.1,0.001,0.8,500,8,2196463681,9,0,1000,991,422.22222222222223,0.0,0.009
1,0.1,0.001,0.8,500,9,2502674475,17,0,1000,983,411.7647058823529,0.0,0.017
1,0.1,0.001,0.8,1000,0,3048501029,118,0,1000,882,855.0847457627119,0.0,0.118
1,0.1,0.001,0.8,1000,1,808687098,156,0,1000,844,834.1346153846154,0.0,0.156
1,0.1,0.001,0.8,1000,2,3833896230,140,0,1000,860,855.3571428571429,0.0,0.14
1,0.1,0.001,0.8,1000,3,3190056610,138,0,1000,862,858.1521739130435,0.0,0.138
1,0.1,0.001,0.8,1000,4,2165935711,120,0,1000,880,887.5,0.0,0.12
1,0.1,0.001,0.8,1000,5,755725544,131,0,1000,869,855.7251908396946,0.0,0.131
1,0.1,0.001,0.8,1000,6,335418206,123,0,1000,877,811.5853658536586,0.0,0.123
1,0.1,0.001,0.8,1000,7,777467497,118,0,1000,882,841.7372881355932,0.0,0.118
1,0.1,0.001,0.8,1000,8,3050145866,133,0,1000,867,822.3684210526316,0.0,0.133
1,0.1,0.001,0.8,1000,9,1285543384,139,0,1000,861,834.8920863309353,0.0,0.139
1,0.1,0.005,0.8,200,0,1605879126,7,0,1000,993,153.57142857142858,0.0,0.007
1,0.1,0.005,0.8,200,1,1821289564,9,0,1000,991,150.0,0.0,0.009
1,0.1,0.005,0.8,200,2,1514625793,7,0,1000,993,160.71428571428572,0.0,0.007
1,0.1,0.005,0.8,200,3,3766732145,12,0,1000,988,145.83333333333334,0.0,0.012
1,0.1,0.005,0.8,200,4,2872360880,7,0,1000,993,175.0,0.0,0.007
1,0.1,0.005,0.8,200,5,1682205212,3,0,1000,997,166.66666666666666,0.0,0.003
1,0.1,0.005,0.8,200,6,3692205795,5,0,1000,995,155.0,0.0,0.005
1,0.1,0.005,0.8,200,7,4199132732,4,0,1000,996,143.75,0.0,0.004
1,0.1,0.005,0.8,200,8,2690423581,7,0,1000,993,167.85714285714286,0.0,0.007
1,0.1,0.005,0.8,200,9,2103086617,5,0,1000,995,165.0,0.0,0.005
1,0.1,0.005,0.8,500,0,1169701150,66,0,1000,934,398.4848484848485,0.0,0.066
1,0.1,0.005,0.8,500,1,2554777660,54,0,1000,946,405.55555555555554,0.0,0.054
1,0.1,0.005,0.8,500,2,4253301220,49,1,999,951,393.8775510204082,0.001,0.049
1,0.1,0.005,0.8,500,3,574735032,59,0,1000,941,383.0508474576271,0.0,0.059
1,0.1,0.005,0.8,500,4,3922117094,55,0,1000,945,412.72727272727275,0.0,0.055
1,0.1,0.005,0.8,500,5,4041037546,50,0,1000,950,420.0,0.0,0.05
1,0.1,0.005,0.8,500,6,3381666226,59,0,1000,941,410.1694915254237,0.0,0.059
1,0.1,0.005,0.8,500,7,720127555,53,0,1000,947,396.22641509433964,0.0,0.053
1,0.1,0.005,0.8,500,8,3884035970,59,0,1000,941,393.22033898305085,0.0,0.059
1,0.1,0.005,0.8,500,9,3147574638,48,0,1000,952,422.9166666666667,0.0,0.048
1,0.1,0.005,0.8,1000,0,3940676782,261,0,1000,739,770.6896551724138,0.0,0.261
1,0.1,0.005,0.8,1000,1,3947335469,264,0,1000,736,776.7045454545455,0.0,0.264
1,0.1,0.005,0.8,1000,2,1286632222,275,0,1000,725,785.6363636363636,0.0,0.275
1,0.1,0.005,0.8,1000,3,2560240038,247,1,999,753,775.9109311740891,0.001,0.247
1,0.1,0.005,0.8,1000,4,990623507,285,0,1000,715,773.421052631579,0.0,0.285
1,0.1,0.005,0.8,1000,5,3830995309,252,0,1000,748,771.4285714285714,0.0,0.252
1,0.1,0.005,0.8,1000,6,2682444350,268,0,1000,732,769.1231343283582,0.0,0.268
1,0.1,0.005,0.8,1000,7,414918824,269,1,999,731,781.6914498141264,0.001,0.269
1,0.1,0.005,0.8,1000,8,2285749113,266,0,1000,734,758.9285714285714,0.0,0.266
1,0.1,0.005,0.8,1000,9,3027297065,256,1,999,744,789.0625,0.001,0.256
1,0.1,0.01,0.8,200,0,2107969758,17,0,1000,983,169.11764705882354,0.0,0.017
1,0.1,0.01,0.8,200,1,883323851,11,1,999,989,150.0,0.001,0.011
1,0.1,0.01,0.8,200,2,2964077443,14,0,1000,986,155.35714285714286,0.0,0.014
1,0.1,0.01,0.8,200,3,2902331375,14,0,1000,986,126.78571428571429,0.0,0.014
1,0.1,0.01,0.8,200,4,354969090,19,0,1000,981,135.52631578947367,0.0,0.019
1,0.1,0.01,0.8,200,5,3603506065,13,0,1000,987,150.0,0.0,0.013
1,0.1,0.01,0.8,200,6,1674614003,21,0,1000,979,160.71428571428572,0.0,0.021
1,0.1,0.01,0.8,200,7,3864921159,11,0,1000,989,175.0,0.0,0.011
1,0.1,0.01,0.8,200,8,1902822900,11,0,1000,989,152.27272727272728,0.0,0.011
1,0.1,0.01,0.8,200,9,40583569,12,0,1000,988,162.5,0.0,0.012
1,0.1,0.01,0.8,500,0,1256051356,99,0,1000,901,403.030303030303,0.0,0.099
1,0.1,0.01,0.8,500,1,2852607530,85,0,1000,915,387.05882352941177,0.0,0.085
1,0.1,0.01,0.8,500,2,1837295052,96,1,999,904,368.75,0.001,0.096
1,0.1,0.01,0.8,500,3,4165796260,75,0,1000,925,365.3333333333333,0.0,0.075
1,0.1,0.01,0.8,500,4,2194440417,90,0,1000,910,407.77777777777777,0.0,0.09
1,0.1,0.01,0.8,500,5,266483810,76,1,999,924,368.42105263157896,0.001,0.076
1,0.1,0.01,0.8,500,6,781060660,89,0,1000,911,391.0112359550562,0.0,0.089
1,0.1,0.01,0.8,500,7,150417456,90,0,1000,910,368.8888888888889,0.0,0.09
1,0.1,0.01,0.8,500,8,1797130410,80,0,1000,920,406.25,0.0,0.08
1,0.1,0.01,0.8,500,9,1033304729,108,0,1000,892,409.25925925925924,0.0,0.108
1,0.1,0.01,0.8,1000,0,4011017157,343,1,999,657,739.5772594752186,0.001,0.343
1,0.1,0.01,0.8,1000,1,2068167375,335,1,999,665,725.9701492537314,0.001,0.335
1,0.1,0.01,0.8,1000,2,3113526216,346,1,999,654,729.4797687861271,0.001,0.346
1,0.1,0.01,0.8,1000,3,1876613466,349,0,1000,651,743.4097421203438,0.0,0.349
1,0.1,0.01,0.8,1000,4,2128001294,326,1,999,674,732.2085889570552,0.001,0.326
1,0.1,0.01,0.8,1000,5,1628162081,320,0,1000,680,705.390625,0.0,0.32
1,0.1,0.01,0.8,1000,6,3393715404,326,0,1000,674,730.138036809816,0.0,0.326
1,0.1,0.01,0.8,1000,7,3594394881,345,2,998,655,722.1739130434783,0.002,0.345
1,0.1,0.01,0.8,1000,8,2364903317,325,0,1000,675,709.2307692307693,0.0,0.325
1,0.1,0.01,0.8,1000,9,1495696771,342,0,1000,658,739.4736842105264,0.0,0.342
1,0.1,0.05,0.8,200,0,3150391935,95,8,992,905,146.05263157894737,0.008,0.095
1,0.1,0.05,0.8,200,1,2005434288,90,4,996,910,138.05555555555554,0.004,0.09
1,0.1,0.05,0.8,200,2,2465390363,70,6,994,930,137.5,0.006,0.07
1,0.1,0.05,0.8,200,3,2160814444,85,5,995,915,140.2941176470588,0.005,0.085
1,0.1,0.05,0.8,200,4,393527947,87,7,993,913,142.24137931034483,0.007,0.087
1,0.1,0.05,0.8,200,5,2105367523,77,6,994,923,140.25974025974025,0.006,0.077
1,0.1,0.05,0.8,200,6,840196565,73,10,990,927,139.72602739726028,0.01,0.073
1,0.1,0.05,0.8,200,7,2024599233,74,4,996,926,140.2027027027027,0.004,0.074
1,0.1,0.05,0.8,200,8,2128923731,84,4,996,916,130.35714285714286,0.004,0.084
1,0.1,0.05,0.8,200,9,112517787,61,9,991,939,133.19672131147541,0.009,0.061
1,0.1,0.05,0.8,500,0,3129089790,246,8,992,754,319.1056910569106,0.008,0.246
1,0.1,0.05,0.8,500,1,4251487382,259,5,995,741,341.3127413127413,0.005,0.259
1,0.1,0.05,0.8,500,2,3575456354,247,9,991,753,334.81781376518217,0.009,0.247
1,0.1,0.05,0.8,500,3,2551995582,248,4,996,752,325.80645161290323,0.004,0.248
1,0.1,0.05,0.8,500,4,1955127918,245,8,992,755,324.0816326530612,0.008,0.245
1,0.1,0.05,0.8,500,5,1025018306,228,5,995,772,328.94736842105266,0.005,0.228
1,0.1,0.05,0.8,500,6,3440598214,244,7,993,756,327.4590163934426,0.007,0.244
1,0.1,0.05,0.8,500,7,3968020408,250,7,993,750,314.8,0.007,0.25
1,0.1,0.05,0.8,500,8,1225556104,240,9,991,760,317.5,0.009,0.24
1,0.1,0.05,0.8,500,9,3009518579,247,7,993,753,334.0080971659919,0.007,0.247
1,0.1,0.05,0.8,1000,0,2328834231,474,10,990,526,560.9177215189874,0.01,0.474
1,0.1,0.05,0.8,1000,1,1885233541,504,12,988,496,563.3928571428571,0.012,0.504
1,0.1,0.05,0.8,1000,2,2983703711,520,5,995,480,591.9711538461538,0.005,0.52
1,0.1,0.05,0.8,1000,3,618063652,477,11,989,523,559.433962264151,0.011,0.477
1,0.1,0.05,0.8,1000,4,147135749,490,2,998,510,589.4897959183673,0.002,0.49
1,0.1,0.05,0.8,1000,5,2229580798,490,6,994,510,574.3367346938776,0.006,0.49
1,0.1,0.05,0.8,1000,6,3171102866,482,7,993,518,591.0788381742739,0.007,0.482
1,0.1,0.05,0.8,1000,7,1444567176,480,11,989,520,590.78125,0.011,0.48
1,0.1,0.05,0.8,1000,8,289891109,508,11,989,492,590.3051181102362,0.011,0.508
1,0.1,0.05,0.8,1000,9,3941612466,478,6,994,522,590.4811715481171,0.006,0.478
1,0.1,0.1,0.8,200,0,1153893324,141,21,979,859,135.10638297872342,0.021,0.141
1,0.1,0.1,0.8,200,1,386528266,178,23,977,822,132.1629213483146,0.023,0.178
1,0.1,0.1,0.8,200,2,228177411,171,16,984,829,134.64912280701753,0.016,0.171
1,0.1,0.1,0.8,200,3,1236747361,170,18,982,830,136.1764705882353,0.018,0.17
1,0.1,0.1,0.8,200,4,1373026589,153,26,974,847,131.86274509803923,0.026,0.153
1,0.1,0.1,0.8,200,5,1860195032,148,20,980,852,130.23648648648648,0.02,0.148
1,0.1,0.1,0.8,200,6,2132536568,157,17,983,843,135.03184713375796,0.017,0.157
1,0.1,0.1,0.8,200,7,3493038964,137,15,985,863,130.83941605839416,0.015,0.137
1,0.1,0.1,0.8,200,8,3741559157,147,18,982,853,134.69387755102042,0.018,0.147
1,0.1,0.1,0.8,200,9,3008242146,132,17,983,868,137.68939393939394,0.017,0.132
1,0.1,0.1,0.8,500,0,2097370230,348,34,966,652,291.37931034482756,0.034,0.348
1,0.1,0.1,0.8,500,1,2872625693,359,25,975,641,276.32311977715875,0.025,0.359
1,0.1,0.1,0.8,500,2,2175260017,365,24,976,635,290.13698630136986,0.024,0.365
1,0.1,0.1,0.8,500,3,1373223734,390,32,968,610,294.1025641025641,0.032,0.39
1,0.1,0.1,0.8,500,4,942646124,339,28,972,661,285.2507374631268,0.028,0.339
1,0.1,0.1,0.8,500,5,3436259346,354,20,980,646,291.80790960451975,0.02,0.354
1,0.1,0.1,0.8,500,6,1956060493,344,28,972,656,300.2906976744186,0.028,0.344
1,0.1,0.1,0.8,500,7,3965942741,332,32,968,668,289.7590361445783,0.032,0.332
1,0.1,0.1,0.8,500,8,1831670931,361,27,973,639,283.6565096952909,0.027,0.361
1,0.1,0.1,0.8,500,9,3274012766,357,27,973,643,295.23809523809524,0.027,0.357
1,0.1,0.1,0.8,1000,0,2107211795,540,31,969,460,487.9166666666667,0.031,0.54
1,0.1,0.1,0.8,1000,1,3585830766,557,26,974,443,490.21543985637345,0.026,0.557
1,0.1,0.1,0.8,1000,2,2895215605,559,29,971,441,492.4418604651163,0.029,0.559
1,0.1,0.1,0.8,1000,3,1115007811,554,25,975,446,461.05595667870034,0.025,0.554
1,0.1,0.1,0.8,1000,4,434912482,523,30,970,477,488.91013384321224,0.03,0.523
1,0.1,0.1,0.8,1000,5,3539105459,517,21,979,483,499.08123791102514,0.021,0.517
1,0.1,0.1,0.8,1000,6,2981124994,511,21,979,489,481.31115459882585,0.021,0.511
1,0.1,0.1,0.8,1000,7,1124687420,551,31,969,449,465.47186932849365,0.031,0.551
1,0.1,0.1,0.8,1000,8,1324252298,539,23,977,461,486.1317254174397,0.023,0.539
1,0.1,0.1,0.8,1000,9,2987630161,559,19,981,441,484.7942754919499,0.019,0.559
1,0.1,0.5,0.8,200,0,1603080685,657,402,598,343,113.20395738203958,0.402,0.657
1,0.1,0.5,0.8,200,1,276007665,628,398,602,372,116.48089171974522,0.398,0.628
1,0.1,0.5,0.8,200,2,4222163053,655,383,617,345,115.26717557251908,0.383,0.655
1,0.1,0.5,0.8,200,3,2985195000,671,410,590,329,112.70491803278688,0.41,0.671
1,0.1,0.5,0.8,200,4,2704838177,635,400,600,365,114.44881889763779,0.4,0.635
1,0.1,0.5,0.8,200,5,4256094519,630,405,595,370,115.71428571428571,0.405,0.63
1,0.1,0.5,0.8,200,6,2725335323,649,353,647,351,114.06009244992296,0.353,0.649
1,0.1,0.5,0.8,200,7,171489090,596,410,590,404,114.17785234899328,0.41,0.596
1,0.1,0.5,0.8,200,8,2068831502,633,388,612,367,112.59873617693523,0.388,0.633
1,0.1,0.5,0.8,200,9,3233117174,620,393,607,380,113.95161290322581,0.393,0.62
1,0.1,0.5,0.8,500,0,4140502443,698,436,564,302,161.74785100286533,0.436,0.698
1,0.1,0.5,0.8,500,1,696513056,715,409,591,285,156.78321678321677,0.409,0.715
1,0.1,0.5,0.8,500,2,3913226158,711,438,562,289,156.54008438818565,0.438,0.711
1,0.1,0.5,0.8,500,3,1589626523,732,423,577,268,161.20218579234972,0.423,0.732
1,0.1,0.5,0.8,500,4,3773739110,738,421,579,262,153.65853658536585,0.421,0.738
1,0.1,0.5,0.8,500,5,258177046,705,448,552,295,157.3049645390071,0.448,0.705
1,0.1,0.5,0.8,500,6,4255140878,724,428,572,276,154.00552486187846,0.428,0.724
1,0.1,0.5,0.8,500,7,1627047901,737,451,549,263,157.53052917232023,0.451,0.737
1,0.1,0.5,0.8,500,8,1693467079,724,428,572,276,158.0110497237569,0.428,0.724
1,0.1,0.5,0.8,500,9,679947323,716,463,537,284,159.35754189944134,0.463,0.716
1,0.1,0.5,0.8,1000,0,2881806972,750,449,551,250,222.7,0.449,0.75
1,0.1,0.5,0.8,1000,1,842438148,760,457,543,240,209.53947368421052,0.457,0.76
1,0.1,0.5,0.8,1000,2,917966920,759,456,544,241,206.42292490118578,0.456,0.759
1,0.1,0.5,0.8,1000,3,4042497885,743,453,547,257,219.6164199192463,0.453,0.743
1,0.1,0.5,0.8,1000,4,3913910575,748,468,532,252,214.00401069518716,0.468,0.748
1,0.1,0.5,0.8,1000,5,2019231412,758,441,559,242,211.01583113456465,0.441,0.758
1,0.1,0.5,0.8,1000,6,2913998145,764,461,539,236,223.98560209424085,0.461,0.764
1,0.1,0.5,0.8,1000,7,3399600666,732,467,533,268,206.04508196721312,0.467,0.732
1,0.1,0.5,0.8,1000,8,2632805078,747,438,562,253,216.26506024096386,0.438,0.747
1,0.1,0.5,0.8,1000,9,1458027206,735,470,530,265,201.9387755102041,0.47,0.735
1,0.1,1.0,0.8,200,0,1472270631,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,200,1,3424379889,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,200,2,3029361587,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,200,3,406620119,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,200,4,1859784544,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,200,5,2943025515,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,200,6,3287144052,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,200,7,2751449019,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,200,8,3729198408,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,200,9,1781552375,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,500,0,1661806050,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,500,1,3644298851,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,500,2,4192554335,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,500,3,2630813510,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,500,4,4231144667,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,500,5,207679901,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,500,6,1460373892,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,500,7,1995039777,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,500,8,2025611677,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,500,9,1507455535,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,1000,0,3150350814,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,1000,1,2565327560,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,1000,2,2571085427,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,1000,3,3351207059,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,1000,4,3909344660,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,1000,5,4253279221,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,1000,6,2568245273,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,1000,7,1218164533,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,1000,8,464262198,1000,1000,0,0,100.0,1.0,1.0
1,0.1,1.0,0.8,1000,9,2620671067,1000,1000,0,0,100.0,1.0,1.0
1,0.25,0.001,0.8,200,0,4080354113,223,0,1000,777,156.2780269058296,0.0,0.223
1,0.25,0.001,0.8,200,1,1925988940,206,0,1000,794,154.85436893203882,0.0,0.206
1,0.25,0.001,0.8,200,2,1331637893,238,0,1000,762,155.88235294117646,0.0,0.238
1,0.25,0.001,0.8,200,3,179831113,203,0,1000,797,154.43349753694582,0.0,0.203
1,0.25,0.001,0.8,200,4,2103857431,212,0,1000,788,156.01415094339623,0.0,0.212
1,0.25,0.001,0.8,200,5,135917923,231,0,1000,769,155.08658008658008,0.0,0.231
1,0.25,0.001,0.8,200,6,4055265865,225,0,1000,775,157.11111111111111,0.0,0.225
1,0.25,0.001,0.8,200,7,4109976545,222,0,1000,778,153.3783783783784,0.0,0.222
1,0.25,0.001,0.8,200,8,4265814186,243,0,1000,757,155.0411522633745,0.0,0.243
1,0.25,0.001,0.8,200,9,3853813830,196,0,1000,804,152.55102040816325,0.0,0.196
1,0.25,0.001,0.8,500,0,2532588589,646,0,1000,354,275.6965944272446,0.0,0.646
1,0.25,0.001,0.8,500,1,1841617675,614,0,1000,386,271.3355048859935,0.0,0.614
1,0.25,0.001,0.8,500,2,2062525660,622,0,1000,378,269.935691318328,0.0,0.622
1,0.25,0.001,0.8,500,3,924039553,622,0,1000,378,280.5466237942122,0.0,0.622
1,0.25,0.001,0.8,500,4,3229668358,652,0,1000,348,268.86503067484665,0.0,0.652
1,0.25,0.001,0.8,500,5,2360314724,646,0,1000,354,273.06501547987614,0.0,0.646
1,0.25,0.001,0.8,500,6,2742729250,610,1,999,390,276.0655737704918,0.001,0.61
1,0.25,0.001,0.8,500,7,3283506956,626,0,1000,374,276.517571884984,0.0,0.626
1,0.25,0.001,0.8,500,8,1367441862,621,0,1000,379,268.1159420289855,0.0,0.621
1,0.25,0.001,0.8,500,9,2169562413,624,0,1000,376,275.96153846153845,0.0,0.624
1,0.25,0.001,0.8,1000,0,1096115058,765,0,1000,235,352.6470588235294,0.0,0.765
1,0.25,0.001,0.8,1000,1,3283233728,747,0,1000,253,352.10843373493975,0.0,0.747
1,0.25,0.001,0.8,1000,2,3368849538,759,0,1000,241,350.7905138339921,0.0,0.759
1,0.25,0.001,0.8,1000,3,266943774,782,0,1000,218,350.0319693094629,0.0,0.782
1,0.25,0.001,0.8,1000,4,1968983646,753,0,1000,247,350.6972111553785,0.0,0.753
1,0.25,0.001,0.8,1000,5,1040355495,771,0,1000,229,339.0077821011673,0.0,0.771
1,0.25,0.001,0.8,1000,6,3658109634,770,0,1000,230,348.66883116883116,0.0,0.77
1,0.25,0.001,0.8,1000,7,2144513930,778,0,1000,222,351.89588688946014,0.0,0.778
1,0.25,0.001,0.8,1000,8,231492121,766,0,1000,234,348.4986945169713,0.0,0.766
1,0.25,0.001,0.8,1000,9,3243918337,772,0,1000,228,347.1502590673575,0.0,0.772
1,0.25,0.005,0.8,200,0,3864673114,393,0,1000,607,139.24936386768448,0.0,0.393
1,0.25,0.005,0.8,200,1,318254830,401,0,1000,599,140.1496259351621,0.0,0.401
1,0.25,0.005,0.8,200,2,1119852637,387,0,1000,613,140.11627906976744,0.0,0.387
1,0.25,0.005,0.8,200,3,117343136,377,0,1000,623,142.6392572944297,0.0,0.377
1,0.25,0.005,0.8,200,4,56696929,393,0,1000,607,140.83969465648855,0.0,0.393
1,0.25,0.005,0.8,200,5,3360012718,413,0,1000,587,141.58595641646488,0.0,0.413
1,0.25,0.005,0.8,200,6,1206155905,366,0,1000,634,140.23224043715848,0.0,0.366
1,0.25,0.005,0.8,200,7,2840803592,399,0,1000,601,140.0375939849624,0.0,0.399
1,0.25,0.005,0.8,200,8,2886473337,397,0,1000,603,140.3022670025189,0.0,0.397
1,0.25,0.005,0.8,200,9,1776482845,398,0,1000,602,141.0175879396985,0.0,0.398
1,0.25,0.005,0.8,500,0,1264283172,674,0,1000,326,227.1513353115727,0.0,0.674
1,0.25,0.005,0.8,500,1,677549437,656,0,1000,344,226.98170731707316,0.0,0.656
1,0.25,0.005,0.8,500,2,3907468352,645,0,1000,355,224.96124031007753,0.0,0.645
1,0.25,0.005,0.8,500,3,1471163274,653,1,999,347,226.33996937212865,0.001,0.653
1,0.25,0.005,0.8,500,4,1147799653,654,0,1000,346,218.80733944954127,0.0,0.654
1,0.25,0.005,0.8,500,5,618365001,666,0,1000,334,226.57657657657657,0.0,0.666
1,0.25,0.005,0.8,500,6,315785238,648,0,1000,352,233.9506172839506,0.0,0.648
1,0.25,0.005,0.8,500,7,76984073,642,0,1000,358,223.5202492211838,0.0,0.642
1,0.25,0.005,0.8,500,8,1116605394,654,0,1000,346,226.29969418960243,0.0,0.654
1,0.25,0.005,0.8,500,9,1206931435,664,0,1000,336,222.13855421686748,0.0,0.664
1,0.25,0.005,0.8,1000,0,1291337013,736,0,1000,264,291.3722826086956,0.0,0.736
1,0.25,0.005,0.8,1000,1,2909204111,730,0,1000,270,298.1849315068493,0.0,0.73
1,0.25,0.005,0.8,1000,2,441478855,735,0,1000,265,298.6734693877551,0.0,0.735
1,0.25,0.005,0.8,1000,3,4258455287,705,0,1000,295,293.72340425531917,0.0,0.705
1,0.25,0.005,0.8,1000,4,676247940,739,0,1000,261,296.3802435723951,0.0,0.739
1,0.25,0.005,0.8,1000,5,2750778204,727,0,1000,273,303.95460797799177,0.0,0.727
1,0.25,0.005,0.8,1000,6,3776012171,740,0,1000,260,302.80405405405406,0.0,0.74
1,0.25,0.005,0.8,1000,7,2730619360,753,0,1000,247,294.8207171314741,0.0,0.753
1,0.25,0.005,0.8,1000,8,1321620017,722,0,1000,278,302.2506925207756,0.0,0.722
1,0.25,0.005,0.8,1000,9,2660946399,745,0,1000,255,294.496644295302,0.0,0.745
1,0.25,0.01,0.8,200,0,3475135452,473,0,1000,527,133.13953488372093,0.0,0.473
1,0.25,0.01,0.8,200,1,2894398136,505,1,999,495,130.59405940594058,0.001,0.505
1,0.25,0.01,0.8,200,2,3002802591,480,1,999,520,133.22916666666666,0.001,0.48
1,0.25,0.01,0.8,200,3,1555701692,471,0,1000,529,134.447983014862,0.0,0.471
1,0.25,0.01,0.8,200,4,1795341092,478,1,999,522,132.7928870292887,0.001,0.478
1,0.25,0.01,0.8,200,5,1727240172,480,0,1000,520,135.98958333333334,0.0,0.48
